AREA amenity_bank_building outer=1 offset=2607383 size=9 clippings=0 points=(37.845,-8.053)(34.908,-7.500)(35.408,-4.789)(11.345,0.082)(13.220,9.070)(14.283,14.694)(41.908,9.120)(38.908,-5.743)(38.345,-5.642)
AREA building outer=1 offset=2771942 size=6 clippings=0 points=(13.345,232.719)(13.283,232.317)(11.845,232.367)(11.908,236.887)(15.845,236.736)(15.908,232.719)
AREA building outer=1 offset=2727440 size=6 clippings=0 points=(16.345,203.796)(16.408,203.646)(14.345,201.988)(11.908,204.901)(15.533,207.914)(17.908,205.051)
AREA highway_service outer=1 offset=2771137 size=13 clippings=0 points=(11.970,251.900)(11.908,255.867)(11.908,262.847)(13.033,262.847)(13.033,260.688)(14.908,260.738)(15.408,254.813)(16.095,254.913)(16.345,252.402)(13.220,252.151)(13.283,251.699)(12.533,251.649)(11.970,251.599)
AREA building outer=1 offset=2771794 size=6 clippings=0 points=(11.970,247.682)(16.783,248.235)(16.345,252.402)(13.220,252.151)(13.283,251.699)(11.970,251.599)
AREA shop_building outer=1 offset=2708288 size=7 clippings=0 points=(44.095,48.889)(24.095,49.341)(14.220,50.395)(14.908,55.266)(17.158,55.065)(17.033,71.635)(41.408,71.435)
AREA building outer=1 offset=2772820 size=15 clippings=0 points=(15.408,254.813)(15.158,265.608)(18.283,265.659)(18.595,259.533)(17.095,259.382)(17.158,256.470)(18.720,256.721)(18.533,256.821)(18.470,257.122)(18.533,257.474)(19.283,257.675)(19.283,257.825)(22.908,258.428)(23.345,256.018)(16.095,254.913)
AREA building outer=1 offset=2727117 size=11 clippings=0 points=(18.658,205.554)(18.595,205.604)(17.908,205.051)(15.533,207.914)(17.845,209.822)(17.783,209.922)(19.095,211.027)(21.533,208.114)(19.283,206.206)(19.345,206.156)(18.970,205.855)
AREA building outer=1 offset=2772101 size=9 clippings=0 points=(16.033,232.719)(15.908,232.719)(15.845,236.736)(19.595,236.535)(19.658,232.016)(19.595,232.016)(19.595,232.267)(18.158,232.217)(18.095,232.769)
AREA building outer=1 offset=2772748 size=8 clippings=0 points=(27.158,251.398)(27.345,249.440)(16.783,248.235)(16.095,254.913)(24.533,256.219)(24.595,256.068)(24.970,253.407)(25.158,251.197)
